Date,Open,High,Low,Close,Adj Close,Volume
2012/5/8,7572.160156,7572.310059,7522.290039,7545.709961,7545.681152,1506000
2012/5/9,7485.330078,7513.709961,7448.899902,7475.709961,7475.682129,1653800
2012/5/10,7479.140137,7523.370117,7470.810059,7484.009766,7483.981934,1362200
2012/5/11,7472.560059,7473.549805,7382.950195,7401.370117,7401.342285,1595600
2012/5/14,7389.890137,7412.589844,7346.859863,7377.180176,7377.152344,1144200
2012/5/15,7328.740234,7396.419922,7291.439941,7395.640137,7395.612305,1547000
2012/5/16,7376.709961,7399.830078,7234.569824,7234.569824,7234.54248,1879600
2012/5/17,7304.399902,7356.77002,7274.319824,7356.77002,7356.742188,1840600
2012/5/18,7252.240234,7253.100098,7149.359863,7151.189941,7151.163086,2143800
2012/5/21,7164.899902,7220.100098,7164.899902,7192.22998,7192.202637,1296000
2012/5/22,7257.959961,7274.890137,7232.52002,7274.890137,7274.862305,1506600
2012/5/23,7213.600098,7213.600098,7130.52002,7147.75,7147.723145,1546800
2012/5/24,7155.740234,7190.549805,7090.470215,7124.890137,7124.863281,1644600
2012/5/25,7116.330078,7139.759766,7066.390137,7071.629883,7071.604004,1330800
2012/5/28,7067.549805,7136,7047.319824,7136,7135.973145,1110800
2012/5/29,7179.580078,7349.850098,7178.669922,7342.290039,7342.262207,2326000
2012/5/30,7331.640137,7331.640137,7222.879883,7261.799805,7261.771973,2155200
2012/5/31,7184.910156,7301.5,7132.799805,7301.5,7301.472168,2517000
2012/6/1,7213.689941,7218.75,7106.089844,7106.089844,7106.063477,1836600
2012/6/4,6907.129883,6937.330078,6857.350098,6894.660156,6894.634277,2139600
2012/6/5,6988.52002,7037.569824,6967.310059,7000.450195,7000.424316,1634000
2012/6/6,7037.919922,7076.279785,7004.399902,7056.149902,7056.124023,1709000
2012/6/7,7133.779785,7139.160156,7052.359863,7080.310059,7080.283691,1657800
2012/6/8,7033.509766,7063.080078,6979.819824,6999.649902,6999.624023,1222000
2012/6/11,7081.720215,7137.97998,7081.720215,7120.22998,7120.203125,1485200
2012/6/12,7036.439941,7076.370117,7026.27002,7072.080078,7072.054199,1160600
2012/6/13,7103.200195,7109.339844,7059.850098,7088.830078,7088.803711,1321800
2012/6/14,7096.859863,7114.069824,7070.359863,7075.100098,7075.07373,1212800
2012/6/15,7094,7166.080078,7085.919922,7155.830078,7155.803223,2347200
2012/6/18,7263.810059,7302.819824,7262.799805,7281.5,7281.472168,2049600
2012/6/19,7286.540039,7288.97998,7239.419922,7273.129883,7273.102051,1335800
2012/6/20,7309.22998,7334.629883,7281.740234,7334.629883,7334.602051,1568400
2012/6/21,7301.790039,7311.390137,7259.109863,7279.049805,7279.021973,1513000
2012/6/22,7210.799805,7229.72998,7185.310059,7222.049805,7222.022461,1374600
2012/6/25,7222.609863,7222.609863,7157.899902,7166.379883,7166.353027,1277000
2012/6/26,7145.220215,7156.990234,7117.169922,7137.930176,7137.90332,1349400
2012/6/27,7137.990234,7199.319824,7127.97998,7183.009766,7182.982422,1275200
2012/6/28,7230.470215,7236.709961,7165.339844,7169.609863,7169.58252,1380000
2012/6/29,7183.450195,7296.279785,7177.589844,7296.279785,7296.251953,1617200
2012/7/2,7332.089844,7359.990234,7318.220215,7345.160156,7345.132324,1833800
2012/7/3,7363.370117,7431.700195,7357.669922,7418.359863,7418.332031,1918000
2012/7/4,7414.560059,7442.549805,7397.799805,7422.589844,7422.562012,2111000
2012/7/5,7412.549805,7426.620117,7376.450195,7387.779785,7387.751953,1614800
2012/7/6,7392.779785,7406.620117,7328.029785,7368.589844,7368.562012,1536400
2012/7/9,7301.720215,7333.279785,7293.109863,7309.959961,7309.932129,1212400
2012/7/10,7305.759766,7328.75,7228.879883,7251.350098,7251.322266,1614000
2012/7/11,7207.080078,7261.589844,7202.379883,7257.910156,7257.882324,1463800
2012/7/12,7240.879883,7242.779785,7130.930176,7130.930176,7130.90332,1603400
2012/7/13,7113.140137,7153.850098,7103.709961,7104.27002,7104.243652,1408400
2012/7/16,7135.939941,7147.379883,7085.379883,7090.040039,7090.013672,1345000
2012/7/17,7056.799805,7133.049805,7051.759766,7127,7126.973145,1630200
2012/7/18,7132.649902,7132.649902,7046.089844,7049.049805,7049.023926,1416600
2012/7/19,7109.330078,7163.75,7098.180176,7148.569824,7148.542969,1587200
2012/7/20,7136.47998,7164.680176,7130.709961,7164.680176,7164.65332,1183400
2012/7/23,7105.990234,7105.990234,6996.180176,7028.72998,7028.704102,1392000
2012/7/24,7004.439941,7015.759766,6968.779785,7008.350098,7008.324219,1498200
2012/7/25,6932.120117,7036.950195,6922.72998,6979.129883,6979.104004,1588400
2012/7/26,7012.939941,7023.97998,6963.569824,6970.689941,6970.664063,1604200
2012/7/27,7060.430176,7124.490234,7045.310059,7124.490234,7124.463379,1832200
2012/7/30,7159.209961,7184.310059,7146.069824,7158.879883,7158.853027,1782200
2012/7/31,7140.529785,7270.490234,7140.529785,7270.490234,7270.462402,2121200
2012/8/1,7242.580078,7273.620117,7223.169922,7267.959961,7267.932129,1899400
2012/8/2,null,null,null,null,null,null
2012/8/3,7220.509766,7235.629883,7186.779785,7217.509766,7217.482422,1885600
2012/8/6,7311.740234,7340.560059,7276.600098,7286.330078,7286.302246,2001000
2012/8/7,7289.890137,7300.990234,7265.959961,7295.459961,7295.432129,1793000
2012/8/8,7331.589844,7357.419922,7302.899902,7319.799805,7319.771973,2231000
2012/8/9,7341.870117,7435,7341.870117,7433.700195,7433.672363,2654200
2012/8/10,7443.359863,7458.22998,7409.430176,7441.120117,7441.092285,2080400
2012/8/13,7495.810059,7495.810059,7423.839844,7436.299805,7436.271973,1704200
2012/8/14,7447.029785,7520.649902,7447.029785,7479.25,7479.222168,2058600
2012/8/15,7489.810059,7489.810059,7442.720215,7467.740234,7467.712402,1840400
2012/8/16,7475.680176,7515.02002,7456.399902,7490.209961,7490.182129,2097200
2012/8/17,7502.850098,7516.709961,7467.919922,7467.919922,7467.89209,1945200
2012/8/20,7482.049805,7485.160156,7422.439941,7431.910156,7431.882324,1526800
2012/8/21,7459.5,7536.319824,7459.5,7506.810059,7506.782227,1986600
2012/8/22,7495.870117,7501.259766,7461.069824,7496.580078,7496.552246,1721000
2012/8/23,7486.580078,7519.029785,7475.089844,7505.169922,7505.14209,1747800
2012/8/24,7479.569824,7494.359863,7454.850098,7477.529785,7477.501953,1779200
2012/8/27,7504.450195,7523.540039,7457.75,7468.220215,7468.192383,1568200
2012/8/28,7440.560059,7445.080078,7359.830078,7361.939941,7361.912109,1746800
2012/8/29,7379.47998,7405.299805,7368.399902,7391.149902,7391.12207,1451600
2012/8/30,7372.060059,7404.939941,7360.100098,7371.439941,7371.412109,1892600
2012/8/31,7363.25,7406.52002,7363.25,7397.060059,7397.032227,1582800
2012/9/3,7430.399902,7462.149902,7389.680176,7450.529785,7450.501953,1820400
2012/9/4,7471.310059,7479.009766,7440.029785,7451.350098,7451.322266,1888800
2012/9/5,7429.930176,7429.930176,7364.680176,7367.439941,7367.412109,1910000
2012/9/6,7383.040039,7390.759766,7313.560059,7326.720215,7326.692383,1820200
2012/9/7,7434.430176,7446.100098,7409.879883,7424.910156,7424.882324,2176200
2012/9/10,7435.339844,7482.740234,7435.339844,7482.740234,7482.712402,2304200
2012/9/11,7497.22998,7509.160156,7468.180176,7485.129883,7485.102051,1837000
2012/9/12,7518.680176,7571.419922,7515.040039,7570.450195,7570.421387,2700400
2012/9/13,7577.160156,7594.759766,7557.279785,7578.799805,7578.770996,2330000
2012/9/14,7660.379883,7738.049805,7660.379883,7738.049805,7738.020996,3645800
2012/9/17,7768.450195,7778.060059,7725.899902,7762.220215,7762.191406,3299400
2012/9/18,7740.569824,7757.040039,7714.430176,7734.259766,7734.230957,2445600
2012/9/19,7739.52002,7781.910156,7726.350098,7781.910156,7781.881348,2740400
2012/9/20,7781.810059,7785.470215,7704.609863,7727.549805,7727.520996,2531400
2012/9/21,7763.290039,7765.009766,7737.029785,7754.589844,7754.561035,2249600
2012/9/24,7760.330078,7781.549805,7706.950195,7768.299805,7768.270996,2099200
2012/9/25,7766.439941,7789.390137,7720.439941,7734.129883,7734.101074,2068400
2012/9/26,7702.77002,7708.899902,7649.5,7669.629883,7669.601074,2122800
2012/9/27,7665.890137,7699.22998,7658.509766,7683.799805,7683.770996,1925200
2012/9/28,7704.22998,7721.290039,7665.350098,7715.160156,7715.131348,2022400
2012/10/1,7702.120117,7707.890137,7657.879883,7675.720215,7675.691406,1410200
2012/10/2,7703.100098,7726.609863,7683.029785,7718.680176,7718.651367,1613000
2012/10/3,7727.47998,7727.529785,7680.97998,7684.629883,7684.601074,1531200
2012/10/4,7678.47998,7689.080078,7621.379883,7682.339844,7682.311035,1783200
2012/10/5,7694.049805,7721.930176,7675.47998,7690.649902,7690.621094,1803200
2012/10/8,7707.970215,7707.970215,7612.870117,7615.890137,7615.861328,1545200
2012/10/9,7593.580078,7631.959961,7590.75,7592.009766,7591.980957,1845000
2012/10/11,7494.580078,7501.220215,7448.060059,7451.720215,7451.692383,1956600
2012/10/12,7456.509766,7478.509766,7398.799805,7437.040039,7437.012207,1560800
2012/10/15,7433.220215,7433.680176,7392.609863,7418.899902,7418.87207,1186200
2012/10/16,7437.790039,7471.02002,7437.790039,7471.02002,7470.992188,1487000
2012/10/17,7505.410156,7518.359863,7450.290039,7464.399902,7464.37207,1839800
2012/10/18,7474.069824,7495.450195,7448.060059,7465.410156,7465.382324,1300800
2012/10/19,7443.609863,7449.220215,7402.660156,7408.759766,7408.731934,1410400
2012/10/22,7333.240234,7373.040039,7310.790039,7373.040039,7373.012207,1241400
2012/10/23,7367.459961,7375.5,7326.390137,7337.47998,7337.452148,1201000
2012/10/24,7288.140137,7348.450195,7274.879883,7314.879883,7314.852051,1380800
2012/10/25,7329.5,7339.209961,7260,7262.080078,7262.052246,1509400
2012/10/26,7291.97998,7298.47998,7132.77002,7134.060059,7134.033203,2529400
2012/10/29,7147.200195,7165.100098,7091.189941,7091.669922,7091.643555,1832200
2012/10/30,7131.149902,7206.350098,7131.149902,7182.589844,7182.5625,1781000
2012/10/31,7220.02002,7222.839844,7139.169922,7166.049805,7166.022949,1588000
2012/11/1,7141.970215,7188.22998,7050.049805,7179.640137,7179.612793,1918000
2012/11/2,7232.200195,7235.129883,7199.569824,7210.470215,7210.442871,1967600
2012/11/5,7200.77002,7216.299805,7161.700195,7185.359863,7185.33252,1253800
2012/11/6,7223.02002,7236.680176,7165.580078,7236.680176,7236.652832,1262000
2012/11/7,7249.75,7287.180176,7220.040039,7287.180176,7287.152344,1593400
2012/11/8,7229,7242.629883,7190.990234,7242.629883,7242.602539,1573400
2012/11/9,7206.160156,7302.27002,7170.290039,7293.220215,7293.192383,1911000
2012/11/12,7303.930176,7307.589844,7264.02002,7267.75,7267.722168,1519200
2012/11/13,7262.649902,7262.649902,7129.870117,7136.049805,7136.022949,1702800
2012/11/14,7141.580078,7165.859863,7107.779785,7159.75,7159.723145,1287400
2012/11/15,7132.02002,7158.740234,7066.279785,7143.839844,7143.812988,1327800
2012/11/16,7125.240234,7194.279785,7108.839844,7130.069824,7130.042969,1422200
2012/11/19,7134.709961,7162.120117,7125.209961,7129.040039,7129.013184,1214400
2012/11/20,7179.100098,7189.100098,7141.160156,7145.77002,7145.743164,1228800
2012/11/21,7150.240234,7169.399902,7061.870117,7088.490234,7088.463867,1433800
2012/11/22,7116.799805,7134.779785,7097.379883,7105.759766,7105.733398,1171600
2012/11/23,7148.970215,7326.009766,7148.970215,7326.009766,7325.981934,2264600
2012/11/26,7372.379883,7407.370117,7370.279785,7407.370117,7407.342285,2199600
2012/11/27,7408.740234,7436.779785,7384.970215,7430.200195,7430.172363,1985400
2012/11/28,7418.419922,7434.930176,7385.910156,7434.930176,7434.902344,1973000
2012/11/29,7468.930176,7521.52002,7466.490234,7503.549805,7503.521973,2635600
2012/11/30,7519.069824,7590.689941,7515.149902,7580.169922,7580.141113,3157800
2012/12/3,7582.649902,7628.290039,7562.189941,7599.910156,7599.881348,2437800
2012/12/4,7572.109863,7600.97998,7536.660156,7600.97998,7600.951172,2494600
2012/12/5,7575.629883,7650.120117,7567.459961,7649.049805,7649.020996,3147200
2012/12/6,7660.970215,7673.620117,7616.790039,7623.259766,7623.230957,2726600
2012/12/7,7640.25,7672.919922,7631.629883,7642.259766,7642.230957,2334600
2012/12/10,7658.390137,7669.049805,7603.25,7609.5,7609.471191,1913200
2012/12/11,7621,7630.660156,7556.669922,7613.689941,7613.661133,2256200
2012/12/12,7653.899902,7696.02002,7645.540039,7690.189941,7690.161133,2206800
2012/12/13,7713.689941,7757.089844,7699.410156,7757.089844,7757.061035,2968600
2012/12/14,7722.879883,7723.740234,7686.319824,7698.77002,7698.741211,2683200
2012/12/17,7664.970215,7683.319824,7603.509766,7631.279785,7631.250977,2267000
2012/12/18,7620.290039,7643.740234,7616.040039,7643.740234,7643.711426,2017800
2012/12/19,7671.129883,7685.629883,7647.009766,7677.470215,7677.441406,2504600
2012/12/20,7646.129883,7646.129883,7574.560059,7595.459961,7595.431152,2252400
2012/12/21,7592.569824,7608.810059,7491.52002,7519.930176,7519.901855,2356200
2012/12/24,7542.660156,7566.089844,7520.620117,7535.52002,7535.491699,1590800
2012/12/25,7556.240234,7654.600098,7543.830078,7636.569824,7636.541016,1870600
2012/12/26,7646.509766,7683.089844,7633.830078,7634.189941,7634.161133,1974200
2012/12/27,7634.799805,7661.009766,7622.72998,7648.410156,7648.381348,1801600
2012/12/28,7700.870117,7708.310059,7665.040039,7699.5,7699.471191,1978600
2013/1/2,7738.049805,7793.47998,7715.259766,7779.220215,7779.191406,2194600
2013/1/3,7826.339844,7855.160156,7815.290039,7836.839844,7836.810547,2964400
2013/1/4,7818.27002,7818.27002,7773.060059,7805.990234,7805.961426,2696800
2013/1/7,7797.049805,7797.049805,7725.470215,7755.089844,7755.061035,2421000
2013/1/8,7737.069824,7751.799805,7692.97998,7721.660156,7721.631348,2211200
2013/1/9,7726.399902,7763.970215,7703.22998,7738.640137,7738.611328,2471400
2013/1/10,7780.97998,7825.060059,7760.089844,7811.640137,7811.611328,3319400
2013/1/11,7843.569824,7845.359863,7801.689941,7819.149902,7819.121094,2405200
2013/1/14,7795.680176,7823.970215,7731.319824,7823.970215,7823.940918,2142800
2013/1/15,7823.509766,7823.509766,7744.390137,7765.02002,7764.991211,2520200
2013/1/16,7766.089844,7769.180176,7700.430176,7700.430176,7700.401367,2272200
2013/1/17,7748.569824,7774.970215,7603.27002,7616.640137,7616.611328,2929200
2013/1/18,7697.279785,7732.870117,7676.109863,7732.870117,7732.841309,2113400
2013/1/21,7725.359863,7739.370117,7674.180176,7724.919922,7724.891113,1515400
2013/1/22,7746.790039,7759.470215,7699.25,7759.100098,7759.071289,1580400
2013/1/23,7773.200195,7773.200195,7730.100098,7744.180176,7744.151367,1655600
2013/1/24,7717.040039,7724.680176,7653.620117,7695.990234,7695.961426,1862000
2013/1/25,7695.25,7704.310059,7637.200195,7672.580078,7672.55127,1697200
2013/1/28,7685.669922,7717.350098,7685.669922,7714.669922,7714.641113,1602400
2013/1/29,7744.149902,7802,7739.600098,7802,7801.971191,1904200
2013/1/30,7832.950195,7847.209961,7804.709961,7832.97998,7832.950684,2252800
2013/1/31,7832.870117,7850.02002,7800.899902,7850.02002,7849.990723,2116800
2013/2/1,7853.75,7866.22998,7832,7855.970215,7855.94043,1838800
2013/2/4,7882.759766,7929.970215,7880.290039,7923.160156,7923.129883,2678600
2013/2/5,7896.669922,7896.669922,7863.910156,7886.939941,7886.909668,2316000
2013/2/6,7925.259766,7941.649902,7906.649902,7906.649902,7906.619629,2554200
2013/2/18,8000.689941,8005.72998,7927.950195,7943.529785,7943.499512,2578000
2013/2/19,7974.399902,7974.399902,7946.089844,7960.879883,7960.849609,2308600
2013/2/20,8021.310059,8029.100098,7995.160156,8029.100098,8029.069336,2992000
2013/2/21,8020.52002,8020.52002,7957.459961,7957.459961,7957.429688,2235600
2013/2/22,7947.879883,7970.240234,7913.160156,7947.720215,7947.689941,2307600
2013/2/25,7986.870117,7995.109863,7947.680176,7947.680176,7947.649902,2144800
2013/2/26,7891.410156,7927.490234,7871.22998,7880.899902,7880.869629,1918400
2013/2/27,7886.029785,7912.850098,7873.290039,7897.97998,7897.949707,1921400
2013/3/1,7917.720215,7964.629883,7917.720215,7964.629883,7964.599609,2114200
2013/3/4,7966.220215,7966.220215,7849.52002,7867.339844,7867.310059,2278000
2013/3/5,7910.439941,7939.850098,7882.560059,7932.709961,7932.679688,2246200
2013/3/6,7958.109863,7982.390137,7936.859863,7950.299805,7950.269531,2329600
2013/3/7,7950.899902,7984.290039,7942.370117,7960.509766,7960.479492,2261400
2013/3/8,7981,8029.140137,7981,8015.140137,8015.109375,2719000
2013/3/11,8021.879883,8089.209961,8001.850098,8038.720215,8038.689453,2878800
2013/3/12,8039,8063.22998,7986.589844,7994.709961,7994.679199,2738000
2013/3/13,8018.899902,8047.560059,7962.419922,7995.509766,7995.479004,2224400
2013/3/14,8002.419922,8002.709961,7946.290039,7951.759766,7951.729492,2150200
2013/3/15,7989.669922,7999.919922,7924.939941,7927.490234,7927.459961,2530400
2013/3/18,7886.689941,7888.160156,7807.609863,7811.339844,7811.311035,2031400
2013/3/19,7843.470215,7863.77002,7823.810059,7838.470215,7838.440918,1804200
2013/3/20,7834.72998,7844.540039,7786.560059,7798.029785,7798.000977,1954200
2013/3/21,7828.950195,7843.160156,7811.839844,7811.839844,7811.811035,1695800
2013/3/22,7811.52002,7832.589844,7796.220215,7796.220215,7796.191406,1727200
2013/3/25,7862.580078,7877.049805,7854.470215,7856.120117,7856.090332,1806800
2013/3/26,7873.700195,7876.680176,7845.560059,7856.359863,7856.330078,1850200
2013/3/27,7872.75,7894.259766,7857.319824,7894.120117,7894.089844,1851200
2013/3/28,7905.709961,7905.709961,7844.839844,7866.879883,7866.850098,1813200
2013/3/29,7904.5,7931.700195,7883.810059,7918.609863,7918.57959,1594000
2013/4/1,7934.25,7937.72998,7896.569824,7899.240234,7899.209961,1560000
2013/4/2,7897.160156,7924.459961,7879.549805,7913.180176,7913.149902,1638000
2013/4/3,7949.120117,7954.149902,7913.77002,7942.350098,7942.319824,1919600
2013/4/8,7831.220215,7843.100098,7747.470215,7752.790039,7752.76123,2561600
2013/4/9,7766.620117,7781.129883,7714.930176,7728.540039,7728.51123,1888800
2013/4/10,7772.950195,7772.950195,7739.990234,7752.799805,7752.770996,1736400
2013/4/11,7788.580078,7857.97998,7788.580078,7857.97998,7857.950195,1842000
2013/4/12,7861.120117,7864.859863,7810.540039,7821.629883,7821.600586,1677600
2013/4/15,7815.319824,7835.120117,7753.240234,7763.529785,7763.500977,1634200
2013/4/16,7690.910156,7801.049805,7688.620117,7801.049805,7801.020996,1548000
2013/4/17,7822.810059,7822.810059,7791.529785,7809.069824,7809.041016,1906600
2013/4/18,7781.47998,7826.129883,7757.330078,7791.350098,7791.321289,1784600
2013/4/19,7868.899902,7933.720215,7862.919922,7930.799805,7930.769531,2033800
2013/4/22,7976.100098,7996.549805,7950.009766,7970.379883,7970.349609,1947200
2013/4/23,7955.919922,7968.790039,7913.600098,7942.77002,7942.739746,1876400
2013/4/24,7977.399902,8025.450195,7968.279785,8023.709961,8023.679199,2412000
2013/4/25,8015.379883,8026.459961,7994.189941,8021.75,8021.719238,1941400
2013/4/26,8034.470215,8081.370117,8020.470215,8022.060059,8022.029297,2227800
2013/4/29,8043.709961,8046.220215,8014.27002,8029.740234,8029.709473,1796200
2013/4/30,8065.919922,8115.589844,8065.919922,8093.660156,8093.629395,2283200
2013/5/2,8111.430176,8139.490234,8095.700195,8128.509766,8128.479004,2151000
2013/5/3,8157.509766,8175.330078,8121.069824,8135.029785,8134.999023,2032400
2013/5/6,8188.47998,8197.519531,8153.959961,8169.049805,8169.019043,1971000
2013/5/7,8177.580078,8181.799805,8145.100098,8163.060059,8163.029297,1872600
2013/5/8,8177.939941,8284.089844,8177.939941,8267.089844,8267.057617,2467800
2013/5/9,8314.370117,8322.69043,8279.459961,8285.889648,8285.857422,2414000
2013/5/10,8284.379883,8297.330078,8258.620117,8280.259766,8280.227539,2270000
2013/5/13,8285.450195,8296.540039,8230.650391,8248.320313,8248.288086,1958400
2013/5/14,8272.200195,8295.410156,8233.980469,8251.820313,8251.788086,1960600
2013/5/15,8264.099609,8320.320313,8251.509766,8318.589844,8318.557617,2302600
2013/5/16,8362.490234,8414.879883,8346.450195,8390.049805,8390.017578,3446200
2013/5/17,8377.259766,8402.339844,8356.790039,8368.19043,8368.158203,2547200
2013/5/20,8364.950195,8385.679688,8347.330078,8377.049805,8377.017578,2114400
2013/5/21,8381.360352,8420.679688,8361.959961,8383.049805,8383.017578,2660600
2013/5/22,8414.05957,8439.150391,8376.209961,8398.839844,8398.807617,3031400
2013/5/23,8367.849609,8373.089844,8235.5,8237.830078,8237.797852,3340000
2013/5/24,8273.209961,8277.55957,8172.540039,8209.780273,8209.748047,2450400
2013/5/27,8218.879883,8280.099609,8210.320313,8280.099609,8280.067383,1894000
2013/5/28,8289.150391,8303.709961,8261.540039,8263.049805,8263.017578,1988600
2013/5/29,8303.200195,8344.209961,8303.200195,8337.900391,8337.868164,2471400
2013/5/30,8316.969727,8316.969727,8228.799805,8243.290039,8243.257813,2458800
2013/5/31,8318.769531,8334.44043,8237.080078,8254.799805,8254.767578,3586800
2013/6/3,8177.970215,8225.790039,8149.450195,8201.019531,8200.987305,2142200
2013/6/4,8243.219727,8250.169922,8180.390137,8191.220215,8191.189453,2192000
2013/6/5,8195.519531,8216.30957,8161.100098,8181.910156,8181.879395,2282800
2013/6/6,8135.560059,8162.25,8088.310059,8096.140137,8096.109375,2347800
2013/6/7,8113.950195,8146.779785,8071.97998,8095.200195,8095.169434,2536400
2013/6/10,8161.509766,8190.870117,8142.709961,8160.549805,8160.519043,1703000
2013/6/11,8178.950195,8178.950195,8116.149902,8116.149902,8116.119141,1809000
2013/6/13,8041.5,8057.330078,7951.660156,7951.660156,7951.629883,2286800
2013/6/14,7978.75,7989.189941,7912.370117,7937.740234,7937.709961,2085600
2013/6/17,7953.649902,7999.430176,7940.720215,7992.890137,7992.859375,1509200
2013/6/18,7994.810059,8024.950195,7955.740234,8011.02002,8010.989258,1719200
2013/6/19,8033.319824,8056.189941,8005.569824,8007.390137,8007.359375,1797800
2013/6/20,7952.359863,7962.759766,7890.930176,7898.910156,7898.879883,2156200
2013/6/21,7778.839844,7815.790039,7739.089844,7793.310059,7793.28125,3274800
2013/6/24,7788.450195,7815.100098,7744.490234,7758.029785,7758.000977,2153600
2013/6/25,7750.339844,7792.27002,7663.22998,7663.22998,7663.201172,2368000
2013/6/26,7789.339844,7821.140137,7742.200195,7784.799805,7784.770996,2405200
2013/6/27,7841.319824,7884.129883,7834.330078,7883.899902,7883.869629,2369400
2013/6/28,7928.540039,8062.209961,7891.060059,8062.209961,8062.179199,2251800
2013/7/1,8011.950195,8063.470215,7974.149902,8036,8035.969238,2063400
2013/7/2,8061.839844,8064.120117,8012.790039,8015.859863,8015.829102,1986800
2013/7/3,7991.529785,7995.299805,7899.080078,7911.419922,7911.389648,2276800
2013/7/4,7919.259766,7927.080078,7877.060059,7893.720215,7893.689941,1796800
2013/7/5,7932.299805,8018.930176,7926.350098,8001.819824,8001.789063,1885000
2013/7/8,7980.109863,7992.160156,7885,7886.339844,7886.30957,1742000
2013/7/9,7891.529785,7975.640137,7891.370117,7971.180176,7971.149902,1739400
2013/7/10,7974.990234,8057.919922,7974.990234,8011.689941,8011.65918,2279800
2013/7/11,8080.970215,8179.540039,8080.970215,8179.540039,8179.509277,2724800
2013/7/12,8187.859863,8220.490234,8169.919922,8220.490234,8220.458008,2277800
2013/7/15,8178.259766,8254.679688,8175.549805,8254.679688,8254.647461,2128200
2013/7/16,8243.620117,8260.110352,8222.169922,8260.110352,8260.078125,2449000
2013/7/17,8239.099609,8260.25,8208.709961,8258.950195,8258.917969,2677400
2013/7/18,8238.280273,8265.700195,8181.990234,8194.879883,8194.847656,2557800
2013/7/19,8117.939941,8139.810059,8046.700195,8062.029785,8061.999023,2541200
2013/7/22,8092.029785,8137.370117,8092.029785,8105.450195,8105.419434,1948400
2013/7/23,8152.720215,8220.889648,8145.089844,8214.650391,8214.618164,2607200
2013/7/24,8222.849609,8233.099609,8172.22998,8196.19043,8196.158203,2210200
2013/7/25,8173.189941,8203.490234,8140.410156,8163.580078,8163.549316,2044600
2013/7/26,8188.359863,8222.820313,8135.72998,8149.399902,8149.369141,1833800
2013/7/29,8146.140137,8163.890137,8074.290039,8084.5,8084.469238,1566000
2013/7/30,8113.169922,8176.740234,8112.910156,8163.549805,8163.519043,1789200
2013/7/31,8163.439941,8170.569824,8107.600098,8107.939941,8107.90918,2083500
2013/8/1,8110.72998,8113.399902,8056.220215,8056.220215,8056.189453,2017200
2013/8/2,8114.509766,8162.910156,8087.100098,8099.879883,8099.849121,2267000
2013/8/5,8104.200195,8143.439941,8075.990234,8138.629883,8138.599121,1870100
2013/8/6,8129.850098,8129.850098,8028.930176,8038.910156,8038.879395,2093500
2013/8/7,7993.569824,7993.569824,7921.290039,7921.290039,7921.259766,2091200
2013/8/8,7910.200195,7932.350098,7894.180176,7907.669922,7907.639648,1950400
2013/8/9,7955,7955,7853.970215,7856.140137,7856.110352,2009000
2013/8/12,7878.220215,7908.680176,7862.040039,7903.379883,7903.349609,1668000
2013/8/13,7935.790039,7986.27002,7935.790039,7986.27002,7986.239258,1916200
2013/8/14,7978.740234,7981.560059,7926.22998,7951.330078,7951.299805,2004300
2013/8/15,7903.009766,7916.02002,7850.27002,7887.259766,7887.229492,2166600
2013/8/16,7854.680176,7949.430176,7850.490234,7925,7924.969727,2037700
2013/8/19,7937.450195,7944.740234,7888.870117,7900.209961,7900.179688,1804300
2013/8/20,7896.379883,7924.52002,7829.779785,7832.649902,7832.620605,2051400
2013/8/22,7779.439941,7825.560059,7737.330078,7814.379883,7814.351074,2255900
2013/8/23,7863.72998,7895.129883,7845.919922,7873.310059,7873.280273,1946600
2013/8/26,7906.52002,7913.740234,7874.049805,7894.970215,7894.939941,1564000
2013/8/27,7875.930176,7895.22998,7820.839844,7820.839844,7820.810547,1852400
2013/8/28,7776.870117,7834.109863,7761.759766,7824.540039,7824.510742,1666200
2013/8/29,7841.990234,7931.049805,7841.990234,7917.660156,7917.629883,1754200
2013/8/30,7949.990234,8021.890137,7936.819824,8021.890137,8021.859375,2087800
2013/9/2,8010.149902,8052.709961,7993.129883,8038.859863,8038.829102,1807200
2013/9/3,8095.660156,8102.660156,8067.620117,8088.370117,8088.339355,2107400
2013/9/4,8066.669922,8094.120117,8041.490234,8083.439941,8083.40918,2034100
2013/9/5,8109.240234,8169.100098,8107.220215,8169.100098,8169.069336,2419300
2013/9/6,8180.529785,8182.560059,8155.5,8164.200195,8164.169434,2418400
2013/9/9,8176.470215,8192.110352,8117.870117,8192.110352,8192.078125,2156500
2013/9/10,8217.209961,8238.910156,8155.870117,8208.769531,8208.737305,2388600
2013/9/11,8174.540039,8208.990234,8137.069824,8208.990234,8208.958008,2169100
2013/9/12,8180.379883,8226.610352,8177.029785,8225.360352,8225.328125,2168200
2013/9/13,8210.150391,8228.669922,8162.140137,8168.200195,8168.169434,1606400
2013/9/16,8189.609863,8255.339844,8189.609863,8255.339844,8255.307617,1894800
2013/9/17,8241.030273,8249.780273,8218.94043,8249.780273,8249.748047,1632500
2013/9/18,8248.179688,8263.049805,8209.179688,8209.179688,8209.147461,1853300
2013/9/23,8226.799805,8293.030273,8221.339844,8292.830078,8292.797852,2274900
2013/9/24,8295.5,8310.94043,8265.549805,8299.120117,8299.087891,2283200
